UserID,Action,Timestamp,AssetID,Risk Score,Success,AssetType,RiskLevel,Role,Department,ZeroTrustPolicy,ControlID,ControlType,Status,MITRE_Tactic,Password Age,Role Risk Weight,Enhanced Risk Score,At Risk
user_94,Admin Action,2025-01-16 14:00:00,asset_42,32,True,Switch,Low,Employee,HR,Least Privilege,control_2,Least Privilege,Enabled,T1071,100,0.5,0.23788725241239206,False
user_50,Login,2025-01-16 15:00:00,asset_83,29,True,Endpoint,High,Contractor,Finance,Least Privilege,control_2,Least Privilege,Enabled,T1071,125,0.6,0.2733959708820044,False
user_28,Admin Action,2025-01-16 16:00:00,asset_53,12,True,Server,High,Admin,Finance,Least Privilege,control_2,Least Privilege,Enabled,T1071,115,0.9,0.260707635009311,False
user_25,Admin Action,2025-01-16 17:00:00,asset_34,83,True,Switch,Low,Admin,Sales,Least Privilege,control_2,Least Privilege,Enabled,T1071,137,0.9,0.5004401557474183,False
user_41,Login,2025-01-16 18:00:00,asset_47,89,True,Switch,High,Contractor,Finance,Segregation of Duties,,,,T1071,7,0.6,0.32337057728119184,False
user_3,File Access,2025-01-16 19:00:00,asset_80,83,True,Firewall,Low,Contractor,Marketing,Require MFA,,,,T1086,129,0.6,0.4415016082613848,False
user_7,Privilege Escalation,2025-01-16 20:00:00,asset_5,35,True,Endpoint,High,Manager,Finance,Least Privilege,control_2,Least Privilege,Enabled,T1098,44,0.7,0.21774166243439985,False
user_6,File Access,2025-01-16 21:00:00,asset_29,72,False,Firewall,Low,Admin,HR,Least Privilege,control_2,Least Privilege,Enabled,T1086,120,0.9,0.6481124090062638,False
user_26,Privilege Escalation,2025-01-16 22:00:00,asset_43,65,False,Workstation,Low,Employee,Sales,Role-based Access,,,,T1098,122,0.5,0.5624682579989843,False
user_24,Login,2025-01-16 23:00:00,asset_6,13,True,Workstation,High,Intern,HR,Segregation of Duties,,,,T1071,129,0.3,0.1793803961401727,False
user_96,Login,2025-01-17 00:00:00,asset_96,26,False,Switch,Medium,Manager,Marketing,Role-based Access,,,,T1071,63,0.7,0.4116979854410022,False
user_75,File Access,2025-01-17 01:00:00,asset_98,63,False,Database,Low,Manager,Marketing,Require MFA,,,,T1086,7,0.7,0.4612493651599797,False
user_54,Network Access,2025-01-17 02:00:00,asset_14,77,True,Router,Medium,Contractor,IT,Segregation of Duties,,,,,101,0.6,0.3920348738784493,False
user_20,Admin Action,2025-01-17 03:00:00,asset_72,88,False,Database,Low,Contractor,Sales,Least Privilege,control_2,Least Privilege,Enabled,T1071,12,0.6,0.5259268664296597,False
user_6,Privilege Escalation,2025-01-17 04:00:00,asset_27,21,True,Switch,Medium,Admin,HR,Least Privilege,control_2,Least Privilege,Enabled,T1098,48,0.9,0.21312002708650754,False
user_88,Privilege Escalation,2025-01-17 05:00:00,asset_11,10,True,Switch,Medium,Intern,Marketing,Least Privilege,control_2,Least Privilege,Enabled,T1098,10,0.3,0.03732859319451499,False
user_39,File Access,2025-01-17 06:00:00,asset_38,82,False,Endpoint,High,Employee,Finance,Least Privilege,control_2,Least Privilege,Enabled,T1086,105,0.5,0.5949889961063146,False
user_6,Privilege Escalation,2025-01-17 07:00:00,asset_94,52,False,Workstation,Medium,Admin,HR,Least Privilege,control_2,Least Privilege,Enabled,T1098,148,0.9,0.6187912646013205,False
user_48,Admin Action,2025-01-17 08:00:00,asset_48,32,False,Router,Medium,Contractor,Sales,Require MFA,,,,T1071,106,0.6,0.4612578296935839,False
user_6,Privilege Escalation,2025-01-17 09:00:00,asset_49,95,False,Endpoint,Low,Admin,HR,Least Privilege,control_2,Least Privilege,Enabled,T1098,72,0.9,0.6641780937870323,False
user_53,Network Access,2025-01-17 10:00:00,asset_56,3,False,Server,High,Contractor,Sales,Segregation of Duties,,,,,98,0.6,0.36444049432876247,False
user_100,File Access,2025-01-17 11:00:00,asset_89,83,True,Switch,Medium,Intern,Sales,Segregation of Duties,,,,T1086,123,0.3,0.38479769764685967,False
user_24,Login,2025-01-17 12:00:00,asset_47,81,False,Switch,High,Intern,HR,Segregation of Duties,,,,T1071,89,0.3,0.5407482647706112,False
user_48,Admin Action,2025-01-17 13:00:00,asset_41,100,True,Router,High,Contractor,Sales,Require MFA,,,,T1071,156,0.6,0.5231843575418995,False
user_60,Login,2025-01-17 14:00:00,asset_7,34,False,Server,High,Employee,Marketing,Least Privilege,control_2,Least Privilege,Enabled,T1071,120,0.5,0.46629422718808194,False
user_60,Login,2025-01-17 15:00:00,asset_36,13,False,Router,Low,Employee,Marketing,Least Privilege,control_2,Least Privilege,Enabled,T1071,64,0.5,0.3400880311494837,False
user_28,Network Access,2025-01-17 16:00:00,asset_69,30,True,Firewall,High,Admin,Finance,Least Privilege,control_2,Least Privilege,Enabled,,177,0.9,0.3845268325715253,False
user_23,Admin Action,2025-01-17 17:00:00,asset_88,42,False,Database,Low,Admin,Sales,Role-based Access,,,,T1071,139,0.9,0.5784323683765025,False
user_76,File Access,2025-01-17 18:00:00,asset_25,26,True,Router,High,Manager,Finance,Require MFA,,,,T1086,178,0.7,0.34018960555273403,False
user_21,File Access,2025-01-17 19:00:00,asset_77,45,True,Workstation,Low,Employee,Marketing,Least Privilege,control_2,Least Privilege,Enabled,T1086,116,0.5,0.2951582867783985,False
user_37,Privilege Escalation,2025-01-17 20:00:00,asset_74,11,True,Server,Low,Employee,IT,Require MFA,,,,T1098,13,0.5,0.07704418486541392,False
user_38,File Access,2025-01-17 21:00:00,asset_66,82,False,Firewall,High,Intern,Marketing,Segregation of Duties,,,,T1086,65,0.3,0.5169629253428136,False
user_20,Login,2025-01-17 22:00:00,asset_11,6,True,Switch,Medium,Contractor,Sales,Least Privilege,control_2,Least Privilege,Enabled,T1071,98,0.6,0.17353140341967158,False
user_51,Privilege Escalation,2025-01-17 23:00:00,asset_68,56,True,Router,Medium,Admin,Sales,Require MFA,,,,T1098,132,0.9,0.4130353817504656,False
user_63,Login,2025-01-18 00:00:00,asset_17,96,True,Firewall,Low,Intern,Sales,Least Privilege,control_2,Least Privilege,Enabled,T1071,83,0.3,0.3794988996106315,False
user_13,Login,2025-01-18 01:00:00,asset_99,93,True,Router,Medium,Contractor,Marketing,Segregation of Duties,,,,T1071,20,0.6,0.35001692906720844,False
user_6,Login,2025-01-18 02:00:00,asset_66,36,True,Firewall,High,Admin,HR,Least Privilege,control_2,Least Privilege,Enabled,T1071,11,0.9,0.21723379041814797,False
user_9,File Access,2025-01-18 03:00:00,asset_58,73,True,Server,Low,Contractor,IT,Role-based Access,,,,T1086,51,0.6,0.32404773996952774,False
user_29,Privilege Escalation,2025-01-18 04:00:00,asset_94,48,False,Workstation,Medium,Admin,HR,Least Privilege,control_2,Least Privilege,Enabled,T1098,111,0.9,0.5653292703572033,False
user_11,File Access,2025-01-18 05:00:00,asset_61,38,True,Firewall,Low,Intern,Finance,Require MFA,,,,T1086,5,0.3,0.11659048586422888,False
user_94,Admin Action,2025-01-18 06:00:00,asset_65,30,False,Switch,High,Employee,HR,Least Privilege,control_2,Least Privilege,Enabled,T1071,161,0.5,0.4999830709327916,False
user_19,Admin Action,2025-01-18 07:00:00,asset_100,46,True,Database,Medium,Employee,Marketing,Require MFA,,,,T1071,64,0.5,0.24008803114948368,False
user_78,Admin Action,2025-01-18 08:00:00,asset_85,28,False,Router,High,Intern,IT,Role-based Access,,,,T1071,59,0.3,0.34662265109192486,False
user_12,File Access,2025-01-18 09:00:00,asset_72,50,True,Database,Low,Manager,Finance,Segregation of Duties,,,,T1086,176,0.7,0.4106822414084984,False
user_87,Login,2025-01-18 10:00:00,asset_90,81,False,Workstation,High,Contractor,Finance,Segregation of Duties,,,,T1071,22,0.6,0.5158879295750805,False
user_67,File Access,2025-01-18 11:00:00,asset_51,35,True,Workstation,Low,Admin,IT,Require MFA,,,,T1086,111,0.9,0.325935330963264,False
user_54,File Access,2025-01-18 12:00:00,asset_16,66,False,Database,Low,Contractor,IT,Segregation of Duties,,,,T1086,58,0.6,0.5106568478076858,False
user_7,File Access,2025-01-18 13:00:00,asset_59,100,False,Endpoint,Medium,Manager,Finance,Least Privilege,control_2,Least Privilege,Enabled,T1086,108,0.7,0.686219739292365,False
user_41,Privilege Escalation,2025-01-18 14:00:00,asset_55,98,True,Switch,Low,Contractor,Finance,Segregation of Duties,,,,T1098,63,0.6,0.41321313695615375,False
user_87,Network Access,2025-01-18 15:00:00,asset_74,13,False,Server,Low,Contractor,Finance,Segregation of Duties,,,,,129,0.6,0.4293803961401727,False
user_13,File Access,2025-01-18 16:00:00,asset_67,41,False,Workstation,High,Contractor,Marketing,Segregation of Duties,,,,T1086,2,0.6,0.3723294396478754,False
user_30,File Access,2025-01-18 17:00:00,asset_100,100,False,Database,Medium,Contractor,Sales,Role-based Access,,,,T1086,98,0.6,0.6583798882681564,False
user_13,File Access,2025-01-18 18:00:00,asset_96,49,False,Switch,Medium,Contractor,Marketing,Segregation of Duties,,,,T1086,153,0.6,0.5652869476891823,False
user_17,Privilege Escalation,2025-01-18 19:00:00,asset_73,80,False,Switch,High,Intern,Sales,Least Privilege,control_2,Least Privilege,Enabled,T1098,176,0.3,0.6349246656509226,False
user_65,Privilege Escalation,2025-01-18 20:00:00,asset_56,80,False,Server,High,Contractor,IT,Role-based Access,,,,T1098,81,0.6,0.5787794142542746,False
user_33,File Access,2025-01-18 21:00:00,asset_35,92,True,Firewall,High,Admin,Marketing,Require MFA,,,,T1086,82,0.9,0.4662603690536652,False
user_53,Login,2025-01-18 22:00:00,asset_71,74,True,Switch,Low,Contractor,Sales,Segregation of Duties,,,,T1071,121,0.6,0.405290333502624,False
user_76,File Access,2025-01-18 23:00:00,asset_40,62,True,Database,Low,Manager,Finance,Require MFA,,,,T1086,25,0.7,0.2783307939732521,False
user_40,Admin Action,2025-01-19 00:00:00,asset_31,91,True,Database,Low,Manager,Marketing,Segregation of Duties,,,,T1071,103,0.7,0.4533604198408668,False
user_61,Privilege Escalation,2025-01-19 01:00:00,asset_74,84,True,Server,Low,Employee,Marketing,Segregation of Duties,,,,T1098,93,0.5,0.38764178093787033,False
user_1,Login,2025-01-19 02:00:00,asset_85,47,True,Router,High,Admin,IT,Segregation of Duties,,,,T1071,178,0.9,0.43715930252243107,False
user_23,Admin Action,2025-01-19 03:00:00,asset_86,54,True,Router,High,Admin,Sales,Role-based Access,,,,T1071,77,0.9,0.3455222617233791,False
user_33,Privilege Escalation,2025-01-19 04:00:00,asset_9,62,True,Firewall,High,Admin,Marketing,Require MFA,,,,T1098,125,0.9,0.4233959708820044,False
user_37,File Access,2025-01-19 05:00:00,asset_61,52,False,Firewall,Low,Employee,IT,Require MFA,,,,T1086,39,0.5,0.4303368884374471,False
user_70,Admin Action,2025-01-19 06:00:00,asset_42,49,False,Switch,Low,Manager,IT,Role-based Access,,,,T1071,93,0.7,0.5149145082105976,False
user_91,File Access,2025-01-19 07:00:00,asset_22,28,False,Endpoint,High,Admin,HR,Least Privilege,control_2,Least Privilege,Enabled,T1086,113,0.9,0.5069578466226512,False
user_26,Network Access,2025-01-19 08:00:00,asset_20,54,True,Firewall,High,Employee,Sales,Role-based Access,,,,,140,0.5,0.34924665650922637,False
user_89,Privilege Escalation,2025-01-19 09:00:00,asset_54,69,True,Router,Low,Admin,Marketing,Least Privilege,control_2,Least Privilege,Enabled,T1098,87,0.9,0.4021499915354664,False
user_39,File Access,2025-01-19 10:00:00,asset_37,18,False,Endpoint,Medium,Employee,Finance,Least Privilege,control_2,Least Privilege,Enabled,T1086,121,0.5,0.41892669713898767,False
user_32,Network Access,2025-01-19 11:00:00,asset_30,91,False,Router,High,Manager,Sales,Segregation of Duties,,,,,1,0.7,0.5393939393939394,False
user_12,Privilege Escalation,2025-01-19 12:00:00,asset_50,34,True,Router,Medium,Manager,Finance,Segregation of Duties,,,,T1098,141,0.7,0.3230912476722533,False
user_59,Privilege Escalation,2025-01-19 13:00:00,asset_32,32,True,Router,High,Manager,Marketing,Role-based Access,,,,T1098,161,0.7,0.339377010326731,False
user_50,Login,2025-01-19 14:00:00,asset_69,69,True,Firewall,High,Contractor,Finance,Least Privilege,control_2,Least Privilege,Enabled,T1071,168,0.6,0.4426527848315558,False
user_13,Admin Action,2025-01-19 15:00:00,asset_98,12,True,Database,Low,Contractor,Marketing,Segregation of Duties,,,,T1071,32,0.6,0.11797020484171322,False
user_89,Login,2025-01-19 16:00:00,asset_78,85,True,Router,High,Admin,Marketing,Least Privilege,control_2,Least Privilege,Enabled,T1071,114,0.9,0.480802437785678,False
user_36,File Access,2025-01-19 17:00:00,asset_34,88,True,Switch,Low,Intern,Sales,Require MFA,,,,T1086,90,0.3,0.3630777044184866,False
user_73,Login,2025-01-19 18:00:00,asset_84,3,False,Router,Low,Intern,Sales,Role-based Access,,,,T1071,35,0.3,0.24404943287624853,False
user_60,Privilege Escalation,2025-01-19 19:00:00,asset_89,31,True,Switch,Medium,Employee,Marketing,Least Privilege,control_2,Least Privilege,Enabled,T1098,175,0.5,0.31865583206365333,False
user_95,Login,2025-01-19 20:00:00,asset_3,83,False,Router,Low,Contractor,HR,Role-based Access,,,,T1071,142,0.6,0.6560267479261893,False
user_22,File Access,2025-01-19 21:00:00,asset_44,31,True,Server,High,Intern,Finance,Least Privilege,control_2,Least Privilege,Enabled,T1086,173,0.3,0.28308786185881163,False
user_85,Admin Action,2025-01-19 22:00:00,asset_85,14,False,Router,High,Admin,Marketing,Require MFA,,,,T1071,128,0.9,0.48129338073472155,False
user_96,Network Access,2025-01-19 23:00:00,asset_28,79,False,Workstation,Medium,Manager,Marketing,Role-based Access,,,,,15,0.7,0.5186727611308617,False
user_36,Login,2025-01-20 00:00:00,asset_67,86,True,Workstation,High,Intern,Sales,Require MFA,,,,T1071,12,0.3,0.26986626036905365,False
user_14,Network Access,2025-01-20 01:00:00,asset_67,66,True,Workstation,High,Manager,IT,Require MFA,,,,,104,0.7,0.3787201625190452,False
user_42,File Access,2025-01-20 02:00:00,asset_18,60,True,Server,Medium,Employee,Sales,Role-based Access,,,,T1086,176,0.5,0.40765193837819536,False
user_59,Login,2025-01-20 03:00:00,asset_25,44,True,Router,High,Manager,Marketing,Role-based Access,,,,T1071,145,0.7,0.3578635517183003,False
user_72,Login,2025-01-20 04:00:00,asset_57,41,True,Server,High,Admin,HR,Require MFA,,,,T1071,76,0.9,0.3050110038936855,False
user_12,File Access,2025-01-20 05:00:00,asset_44,14,False,Server,High,Manager,Finance,Segregation of Duties,,,,T1086,125,0.7,0.4446080920941256,False
user_38,Admin Action,2025-01-20 06:00:00,asset_96,41,True,Switch,Medium,Intern,Marketing,Segregation of Duties,,,,T1071,11,0.3,0.1323853055696631,False
user_71,Login,2025-01-20 07:00:00,asset_81,64,True,Database,High,Contractor,HR,Require MFA,,,,T1071,22,0.6,0.2643727780599289,False
user_64,Network Access,2025-01-20 08:00:00,asset_89,59,False,Switch,Medium,Manager,IT,Least Privilege,control_2,Least Privilege,Enabled,,178,0.7,0.6401896055527341,False
user_18,File Access,2025-01-20 09:00:00,asset_93,35,False,Firewall,Medium,Intern,IT,Role-based Access,,,,T1086,83,0.3,0.39465041476214663,False
user_50,File Access,2025-01-20 10:00:00,asset_93,29,True,Firewall,Medium,Contractor,Finance,Least Privilege,control_2,Least Privilege,Enabled,T1086,112,0.6,0.2588708312171999,False
user_61,Privilege Escalation,2025-01-20 11:00:00,asset_31,79,False,Database,Low,Employee,Marketing,Segregation of Duties,,,,T1098,63,0.5,0.5389707127137295,False
user_81,Privilege Escalation,2025-01-20 12:00:00,asset_72,82,True,Database,Low,Contractor,IT,Role-based Access,,,,T1098,27,0.6,0.32450482478415443,False
user_61,Login,2025-01-20 13:00:00,asset_75,5,True,Server,Low,Employee,Marketing,Segregation of Duties,,,,T1071,49,0.5,0.09908583037074656,False
user_42,File Access,2025-01-20 14:00:00,asset_55,69,True,Switch,Low,Employee,Sales,Role-based Access,,,,T1086,59,0.5,0.30419840866768244,False
user_36,Login,2025-01-20 15:00:00,asset_19,6,True,Switch,Medium,Intern,Sales,Require MFA,,,,T1071,177,0.3,0.21179955984425258,False
user_84,Network Access,2025-01-20 16:00:00,asset_15,75,False,Workstation,Medium,Employee,Finance,Segregation of Duties,,,,,25,0.5,0.48439140003385817,False
user_9,Network Access,2025-01-20 17:00:00,asset_59,10,True,Endpoint,Medium,Contractor,IT,Role-based Access,,,,,73,0.6,0.15771965464702897,False
user_10,Privilege Escalation,2025-01-20 18:00:00,asset_20,50,False,Firewall,High,Admin,Finance,Least Privilege,control_2,Least Privilege,Enabled,T1098,177,0.9,0.6451328931775859,False
user_27,Privilege Escalation,2025-01-20 19:00:00,asset_91,77,True,Switch,High,Admin,HR,Least Privilege,control_2,Least Privilege,Enabled,T1098,92,0.9,0.43197900795666155,False
user_29,Privilege Escalation,2025-01-20 20:00:00,asset_67,63,False,Workstation,High,Admin,HR,Least Privilege,control_2,Least Privilege,Enabled,T1098,6,0.9,0.49346538005755886,False
user_37,Login,2025-01-20 21:00:00,asset_5,96,True,Endpoint,High,Employee,IT,Require MFA,,,,T1071,127,0.5,0.4619942441171492,False
user_13,File Access,2025-01-20 22:00:00,asset_16,37,False,Database,Low,Contractor,Marketing,Segregation of Duties,,,,T1086,177,0.6,0.5557389537836466,False
user_90,Login,2025-01-20 23:00:00,asset_98,62,True,Database,Low,Manager,Finance,Least Privilege,control_2,Least Privilege,Enabled,T1071,140,0.7,0.40682241408498393,False
user_83,Admin Action,2025-01-21 00:00:00,asset_37,63,True,Endpoint,Medium,Admin,IT,Least Privilege,control_2,Least Privilege,Enabled,T1071,60,0.9,0.35380057558828515,False
user_55,Admin Action,2025-01-21 01:00:00,asset_95,67,True,Workstation,Medium,Admin,IT,Role-based Access,,,,T1071,119,0.9,0.43184357541899443,False
user_57,Login,2025-01-21 02:00:00,asset_62,63,False,Workstation,Low,Employee,IT,Role-based Access,,,,T1071,158,0.5,0.5966311156255291,False
user_21,Network Access,2025-01-21 03:00:00,asset_14,47,False,Router,Medium,Employee,Marketing,Least Privilege,control_2,Least Privilege,Enabled,,83,0.5,0.46434738445911633,False
user_5,File Access,2025-01-21 04:00:00,asset_53,10,True,Server,High,Admin,HR,Require MFA,,,,T1086,127,0.9,0.2680548501777552,False
user_56,Login,2025-01-21 05:00:00,asset_66,15,True,Firewall,High,Intern,Sales,Require MFA,,,,T1071,52,0.3,0.09940748264770612,False
user_55,Login,2025-01-21 06:00:00,asset_18,79,False,Server,Medium,Admin,IT,Role-based Access,,,,T1071,154,0.9,0.7073133570340275,True
user_63,Network Access,2025-01-21 07:00:00,asset_87,18,False,Endpoint,High,Intern,Sales,Least Privilege,control_2,Least Privilege,Enabled,,140,0.3,0.40682241408498393,False
user_77,Network Access,2025-01-21 08:00:00,asset_22,64,False,Endpoint,High,Manager,IT,Role-based Access,,,,,76,0.7,0.5413746402573218,False
user_63,Privilege Escalation,2025-01-21 09:00:00,asset_8,6,False,Switch,High,Intern,Sales,Least Privilege,control_2,Least Privilege,Enabled,T1098,21,0.3,0.23749788386659898,False
user_11,Login,2025-01-21 10:00:00,asset_47,5,True,Switch,High,Intern,Finance,Require MFA,,,,T1071,145,0.3,0.17301506686981546,False
user_45,Network Access,2025-01-21 11:00:00,asset_66,81,True,Firewall,High,Contractor,HR,Least Privilege,control_2,Least Privilege,Enabled,,100,0.6,0.4030387675639072,False
user_93,File Access,2025-01-21 12:00:00,asset_76,15,True,Server,Medium,Admin,Finance,Role-based Access,,,,T1086,140,0.9,0.29773150499407486,False
user_62,Login,2025-01-21 13:00:00,asset_27,75,False,Switch,Medium,Employee,IT,Role-based Access,,,,T1071,135,0.5,0.6072964279668192,False
user_22,Admin Action,2025-01-21 14:00:00,asset_75,30,False,Server,Low,Intern,Finance,Least Privilege,control_2,Least Privilege,Enabled,T1071,50,0.3,0.3426273912307432,False
user_11,Privilege Escalation,2025-01-21 15:00:00,asset_45,93,True,Router,High,Intern,Finance,Require MFA,,,,T1098,121,0.3,0.41286609107838157,False
user_95,File Access,2025-01-21 16:00:00,asset_82,13,False,Database,Medium,Contractor,HR,Role-based Access,,,,T1086,52,0.6,0.34334687658710006,False
user_66,Network Access,2025-01-21 17:00:00,asset_5,37,False,Endpoint,High,Employee,Sales,Require MFA,,,,,65,0.5,0.4139326223125106,False
user_4,Privilege Escalation,2025-01-21 18:00:00,asset_92,90,False,Workstation,Low,Contractor,IT,Require MFA,,,,T1098,24,0.6,0.545395293719316,False
user_25,Admin Action,2025-01-21 19:00:00,asset_93,78,False,Firewall,Medium,Admin,Sales,Least Privilege,control_2,Least Privilege,Enabled,T1071,114,0.9,0.6595903165735568,False
